-0.003073113,0.476465208
-0.001791219,0.477229184
0.000221279,0.477398966
0.001535603,0.477969803
0.003158955,0.478906422
0.004944452,0.479385708
0.006798622,0.479872614
0.007931725,0.480308978
0.009991912,0.480947055
0.011331034,0.48161662
0.013528569,0.4818856
0.015142382,0.482514148
0.016618849,0.483101675
0.01806098,0.483570472
0.019777805,0.484132252
0.021494627,0.484704998
0.023108442,0.485314953
0.024756593,0.485962095
0.026198724,0.486366031
0.02760652,0.486916848
0.029804053,0.487314569
0.031383529,0.487966011
0.032963007,0.488645109
0.034233457,0.489066208
0.036194452,0.489604144
0.038031453,0.490290397
0.039382019,0.490560323
0.041295325,0.491191266
0.042638262,0.491802167
0.044217739,0.492421656
0.046106244,0.492725436
0.047960413,0.493085969
0.048887498,0.493999225
0.050741665,0.49451713
0.05283619,0.494839509
0.054243986,0.495350734
0.055754792,0.495969767
0.057334269,0.496808614
0.058810737,0.497069003
0.060355878,0.497487713
0.062347393,0.498100525
0.063755187,0.498654203
0.065506347,0.499022838
0.066845469,0.499510703
0.068974331,0.500061519
0.070519473,0.500642375
0.071927268,0.501187944
0.073369399,0.501422094
0.075338023,0.50202537
0.07683166,0.502721641
0.07901584,0.502957222
0.080400743,0.503302975
0.082220576,0.504047884
0.083491025,0.504716969
0.085345196,0.505028864
0.086890338,0.505551064
0.08860716,0.506053709
0.090392656,0.506497695
0.091834787,0.507052803
0.093036563,0.507464363
0.095131087,0.507984652
0.096985256,0.508706677
0.098084023,0.508889797
0.099697836,0.509493548
0.101895366,0.509930852
0.103165803,0.510539855
0.104882638,0.510794513
0.106496447,0.511456452
0.107938578,0.511806967
0.109655403,0.512394022
0.111715591,0.512596228
0.112781928,0.513183284
0.114824953,0.513864292
0.116074413,0.5142997
0.118022066,0.514687417
0.119433691,0.51527543
0.120738478,0.515786661
0.122626972,0.516314108
0.124584153,0.516690369
0.125476906,0.516944552
0.127846125,0.517444827
0.129219581,0.518302763
0.130627366,0.518437238
0.132275525,0.518739117
0.133923678,0.519208859
0.135400141,0.519762055
0.136945278,0.52022942
0.139177156,0.520439723
0.140344594,0.521035364
0.141924075,0.521437864
0.143743906,0.521941944
0.145701078,0.522445548
0.14717755,0.52307505
0.148619675,0.523519033
0.150233484,0.523907236
0.151986559,0.524527206
0.153396256,0.524643559
0.155275222,0.525037475
0.156873775,0.5253651
0.158638278,0.525811953
0.159805719,0.526363242
0.161865906,0.527067144
0.163342378,0.527267441
0.1647845,0.5277944
0.166295322,0.528047633
0.168046475,0.528619442
0.169900644,0.529075833
0.171205431,0.529415858
0.173231272,0.529926609
0.174673419,0.530483144
0.176184209,0.530808869
0.177901034,0.531169872
0.179652197,0.531696842
0.180888313,0.532110317
0.182467781,0.532553823
0.184184613,0.532783686
0.186210459,0.533218622
0.187755594,0.533821417
0.189438091,0.534182423
0.191193059,0.534315478
0.192431081,0.535085184
0.194269984,0.535607863
0.195805613,0.535858236
0.197602556,0.536194447
0.199079031,0.536815359
0.200315134,0.537499241
0.202203638,0.537785842
0.203851788,0.537797292
0.205396931,0.538449206
0.207251103,0.538979514
0.208933594,0.539080134
0.210238372,0.539458316
0.211955188,0.540121192
0.213500341,0.540664388
0.215697869,0.540826048
0.217036994,0.541227119
0.218444784,0.541605778
0.220058603,0.542132753
0.221947113,0.542251969
0.223045872,0.54283712
0.224625344,0.543399372
0.226616866,0.543995489
0.228196344,0.544049377
0.229537372,0.544508164
0.231156894,0.544934027
0.232341503,0.545523945
0.234392144,0.545439073
0.235605378,0.545891153
0.237425206,0.546369481
0.239622738,0.546872603
0.240824522,0.5469904
0.242404,0.547494475
0.244052144,0.547677605
0.245734644,0.548414409
0.247108094,0.548719614
0.248687563,0.548886531
0.250541731,0.54932098
0.251777847,0.549908992
0.253219972,0.550101664
0.255211488,0.550278108
0.256790978,0.550999663
0.258473475,0.551384992
0.259675256,0.551554289
0.261804134,0.552033098
0.263211919,0.552358817
0.264860047,0.552567214
0.266645544,0.552645425
0.267675644,0.552888642
0.269464972,0.553439928
0.271059706,0.553952127
0.272793694,0.55424542
0.274596353,0.554589733
0.275908775,0.555031338
0.277659934,0.55572045
0.279308088,0.555771956
0.281608622,0.556099109
0.282776053,0.556365223
0.283977838,0.556813977
0.285969359,0.55707055
0.287171134,0.557442047
0.289231322,0.557844067
0.290604778,0.558289486
0.292252931,0.55849265
0.293763728,0.558559895
0.295205853,0.559088298
0.297094356,0.559406858
0.298639503,0.559896622
0.299841291,0.560169891
0.301901472,0.560456503
0.303137588,0.561227159
0.304854409,0.561243858
0.306845919,0.561570525
0.307845503,0.561898638
0.309884709,0.562291594
0.310962484,0.56262685
0.313051291,0.562886761
0.314357991,0.563356025
0.315937484,0.563574913
0.317688619,0.563860098
0.318993391,0.564143373
0.320641538,0.564321253
0.322495706,0.564923566
0.323972188,0.565244036
0.325483003,0.5655874
0.327234172,0.56593315
0.328985334,0.566275567
0.3301871,0.566510673
0.33210995,0.566637533
0.333552066,0.567148773
0.335028519,0.567520267
0.33674535,0.567711511
0.338256166,0.568013381
