time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
9.636230468750000e-001	-2.265697e-001	-7.593461e-005
9.851074218750000e-001	-9.343282e-002	-3.130330e-005
9.987792968750000e-001	-7.669612e-003	-2.569422e-006
1.000000000000000e+000	0.000000e+000	-6.300939e-041
Step Information: X=2  (Run: 2/5)
0.000000000000000e+000	-2.449213e-016	-9.081829e-020
1.025390625000000e-002	1.284933e-001	4.771329e-005
2.099609375000000e-002	2.607843e-001	9.727759e-005
3.173828125000000e-002	3.883304e-001	1.460222e-004
4.248046875000000e-002	5.088110e-001	1.936565e-004
5.322265625000000e-002	6.200339e-001	2.400595e-004
6.396484375000000e-002	7.199754e-001	2.853633e-004
7.470703125000000e-002	8.068172e-001	3.300678e-004
8.544921875000000e-002	8.789791e-001	3.752180e-004
9.619140625000000e-002	9.351483e-001	4.227044e-004
1.069335937500000e-001	9.743027e-001	4.758307e-004
1.157226562500000e-001	9.931746e-001	5.274889e-004
1.225585937500000e-001	9.994918e-001	5.764756e-004
1.284179687500000e-001	9.990401e-001	6.281549e-004
1.333007812500000e-001	9.945271e-001	6.813953e-004
1.372070312500000e-001	9.882203e-001	7.334999e-004
1.411132812500000e-001	9.795329e-001	7.974529e-004
1.440429687500000e-001	9.714673e-001	8.560192e-004
1.469726562500000e-001	9.620852e-001	9.269323e-004
1.499023437500000e-001	9.513992e-001	1.014575e-003
1.518554687500000e-001	9.435579e-001	1.085434e-003
1.538085937500000e-001	9.351483e-001	1.169397e-003
1.557617187500000e-001	9.261754e-001	1.270335e-003
1.577148437500000e-001	9.166446e-001	1.393727e-003
1.586914062500000e-001	9.116717e-001	1.466203e-003
1.596679687500000e-001	9.065616e-001	1.547548e-003
1.606445312500000e-001	9.013149e-001	1.639393e-003
1.616210937500000e-001	8.959325e-001	1.743771e-003
1.625976562500000e-001	8.904152e-001	1.863232e-003
1.635742187500000e-001	8.847638e-001	2.001008e-003
1.645507812500000e-001	8.789791e-001	2.161232e-003
1.655273437500000e-001	8.730621e-001	2.349229e-003
1.665039062500000e-001	8.670136e-001	2.571898e-003
1.674804687500000e-001	8.608345e-001	2.838202e-003
1.685791015625000e-001	8.537593e-001	3.187232e-003
1.694335937500000e-001	8.481193e-001	3.530163e-003
1.702880859375000e-001	8.423816e-001	3.939867e-003
1.711425781250000e-001	8.365468e-001	4.430142e-003
1.718750000000000e-001	8.314694e-001	4.924241e-003
1.727294921875000e-001	8.254559e-001	5.597190e-003
1.735839843750000e-001	8.193473e-001	6.371037e-003
1.758422851562500e-001	8.027495e-001	8.631073e-003
1.766967773437500e-001	7.963001e-001	9.367811e-003
1.775512695312500e-001	7.897590e-001	9.937627e-003
1.782836914062500e-001	7.840661e-001	1.025860e-002
1.792602539062500e-001	7.763761e-001	1.052521e-002
1.802368164062500e-001	7.685840e-001	1.066138e-002
1.812133789062500e-001	7.606761e-001	1.069114e-002
1.831665039062500e-001	7.445179e-001	1.058355e-002
1.890258789062500e-001	6.933929e-001	9.904094e-003
1.997680664062500e-001	5.901185e-001	8.430259e-003
