time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
6.940917968750000e-001	-9.388971e-001	-8.315217e-004
7.077636718750000e-001	-9.649569e-001	-7.846720e-004
7.272949218750000e-001	-9.898040e-001	-7.306715e-004
7.487792968750000e-001	-9.999329e-001	-6.809871e-004
7.702636718750000e-001	-9.918684e-001	-6.356869e-004
7.917480468750000e-001	-9.657570e-001	-5.910571e-004
8.132324218750000e-001	-9.220740e-001	-5.447764e-004
8.347167968750000e-001	-8.616140e-001	-4.954478e-004
8.562011718750000e-001	-7.854773e-001	-4.423299e-004
8.776855468750000e-001	-6.950489e-001	-3.851617e-004
8.991699218750000e-001	-5.919744e-001	-3.240399e-004
9.206542968750000e-001	-4.781291e-001	-2.593298e-004
9.421386718750000e-001	-3.555843e-001	-1.915968e-004
9.636230468750000e-001	-2.265697e-001	-1.215529e-004
9.851074218750000e-001	-9.343282e-002	-5.001103e-005
9.987792968750000e-001	-7.669612e-003	-4.103376e-006
1.000000000000000e+000	0.000000e+000	-1.540740e-037
Step Information: X=2  (Run: 2/5)
0.000000000000000e+000	-2.449213e-016	-1.398026e-019
1.025390625000000e-002	1.284933e-001	7.343940e-005
2.099609375000000e-002	2.607843e-001	1.496664e-004
3.173828125000000e-002	3.883304e-001	2.244800e-004
4.248046875000000e-002	5.088110e-001	2.972892e-004
5.322265625000000e-002	6.200339e-001	3.676756e-004
6.396484375000000e-002	7.199754e-001	4.354758e-004
7.470703125000000e-002	8.068172e-001	5.008952e-004
8.544921875000000e-002	8.789791e-001	5.646810e-004
9.619140625000000e-002	9.351483e-001	6.284187e-004
1.069335937500000e-001	9.743027e-001	6.950941e-004
1.157226562500000e-001	9.931746e-001	7.555938e-004
1.225585937500000e-001	9.994918e-001	8.099267e-004
1.284179687500000e-001	9.990401e-001	8.650427e-004
1.333007812500000e-001	9.945271e-001	9.202913e-004
1.372070312500000e-001	9.882203e-001	9.734156e-004
1.411132812500000e-001	9.795329e-001	1.037846e-003
1.440429687500000e-001	9.714673e-001	1.096402e-003
1.469726562500000e-001	9.620852e-001	1.166981e-003
1.499023437500000e-001	9.513992e-001	1.253958e-003
1.518554687500000e-001	9.435579e-001	1.324183e-003
1.538085937500000e-001	9.351483e-001	1.407359e-003
1.557617187500000e-001	9.261754e-001	1.507355e-003
1.577148437500000e-001	9.166446e-001	1.629645e-003
1.586914062500000e-001	9.116717e-001	1.701510e-003
1.596679687500000e-001	9.065616e-001	1.782204e-003
1.606445312500000e-001	9.013149e-001	1.873358e-003
1.616210937500000e-001	8.959325e-001	1.977003e-003
1.625976562500000e-001	8.904152e-001	2.095690e-003
1.635742187500000e-001	8.847638e-001	2.232651e-003
1.645507812500000e-001	8.789791e-001	2.392018e-003
1.655273437500000e-001	8.730621e-001	2.579115e-003
1.665039062500000e-001	8.670136e-001	2.800843e-003
1.674804687500000e-001	8.608345e-001	3.066164e-003
1.685791015625000e-001	8.537593e-001	3.414047e-003
1.694335937500000e-001	8.481193e-001	3.756040e-003
1.702880859375000e-001	8.423816e-001	4.164773e-003
1.711425781250000e-001	8.365468e-001	4.654045e-003
1.718750000000000e-001	8.314694e-001	5.147257e-003
1.727294921875000e-001	8.254559e-001	5.819141e-003
1.737060546875000e-001	8.184662e-001	6.710022e-003
1.758422851562500e-001	8.027495e-001	8.848858e-003
1.766967773437500e-001	7.963001e-001	9.584375e-003
1.775512695312500e-001	7.897590e-001	1.015294e-002
1.782836914062500e-001	7.840661e-001	1.047280e-002
1.792602539062500e-001	7.763761e-001	1.073789e-002
1.802368164062500e-001	7.685840e-001	1.087251e-002
1.812133789062500e-001	7.606761e-001	1.090067e-002
1.831665039062500e-001	7.445179e-001	1.078975e-002
1.890258789062500e-001	6.933929e-001	1.009922e-002
1.978149414062500e-001	6.097521e-001	8.886224e-003
2.056274414062500e-001	5.291331e-001	7.714129e-003
2.134399414062500e-001	4.434181e-001	6.466613e-003
2.212524414062500e-001	3.534328e-001	5.155742e-003
2.290649414062500e-001	2.600438e-001	3.794261e-003
2.368774414062500e-001	1.641504e-001	2.395471e-003
2.437133789062500e-001	7.891490e-002	1.151709e-003
2.456665039062500e-001	5.442736e-002	7.943403e-004
2.505493164062500e-001	-6.902599e-003	-1.007411e-004
2.573852539062500e-001	-9.266919e-002	-1.352431e-003
2.651977539062500e-001	-1.898146e-001	-2.769896e-003
2.730102539062500e-001	-2.851321e-001	-4.160099e-003
2.808227539062500e-001	-3.777035e-001	-5.509414e-003
2.886352539062500e-001	-4.666374e-001	-6.804673e-003
2.964477539062500e-001	-5.510774e-001	-8.033302e-003
3.042602539062500e-001	-6.302102e-001	-9.183381e-003
3.130493164062500e-001	-7.119442e-001	-1.035954e-002
3.159790039062500e-001	-7.373071e-001	-1.067661e-002
3.179321289062500e-001	-7.536628e-001	-1.077342e-002
3.189086914062500e-001	-7.616709e-001	-1.072962e-002
3.198852539062500e-001	-7.695643e-001	-1.057123e-002
3.209838867187500e-001	-7.783343e-001	-1.024492e-002
3.218383789062500e-001	-7.850310e-001	-9.771105e-003
3.226928710937500e-001	-7.916372e-001	-9.122382e-003
3.238525390625000e-001	-8.004574e-001	-8.035114e-003
3.252563476562500e-001	-8.109053e-001	-6.643695e-003
3.261108398437500e-001	-8.171420e-001	-5.872972e-003
3.269653320312500e-001	-8.232844e-001	-5.198438e-003
3.278198242187500e-001	-8.293319e-001	-4.624261e-003
3.286743164062500e-001	-8.352838e-001	-4.141801e-003
3.295288085937500e-001	-8.411394e-001	-3.738220e-003
3.302612304687500e-001	-8.460664e-001	-3.453050e-003
