time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
9.329772548517212e-002	9.216810e-001	1.758772e-003
9.476256923517212e-002	9.286653e-001	1.934336e-003
9.573913173517212e-002	9.331468e-001	2.074040e-003
9.671569423517212e-002	9.374877e-001	2.236996e-003
9.769225673517212e-002	9.416875e-001	2.429198e-003
9.866881923517212e-002	9.457455e-001	2.658690e-003
9.915710048517212e-002	9.477211e-001	2.790696e-003
9.964538173517212e-002	9.496611e-001	2.936412e-003
1.001336629851721e-001	9.515653e-001	3.097858e-003
1.006219442351721e-001	9.534336e-001	3.277406e-003
1.011102254851721e-001	9.552661e-001	3.477853e-003
1.015985067351721e-001	9.570626e-001	3.702480e-003
1.020867879851721e-001	9.588231e-001	3.955130e-003
1.025750692351721e-001	9.605474e-001	4.240257e-003
1.032464559539221e-001	9.628673e-001	4.684864e-003
1.036737020476721e-001	9.643028e-001	5.016790e-003
1.041009481414221e-001	9.657106e-001	5.387729e-003
1.045281942351721e-001	9.670905e-001	5.801873e-003
1.049554403289221e-001	9.684426e-001	6.262979e-003
1.053826864226721e-001	9.697668e-001	6.773725e-003
1.060540731414221e-001	9.717922e-001	7.675645e-003
1.069696004851721e-001	9.744408e-001	9.076722e-003
1.082513387664221e-001	9.779326e-001	1.110689e-002
1.090142782195471e-001	9.798898e-001	1.213784e-002
1.096856649382971e-001	9.815388e-001	1.285178e-002
1.098687704070471e-001	9.819757e-001	1.301082e-002
1.106011922820471e-001	9.836656e-001	1.350510e-002
1.115777547820471e-001	9.857998e-001	1.392830e-002
1.130425985320471e-001	9.887227e-001	1.422744e-002
1.159722860320471e-001	9.935626e-001	1.441013e-002
1.262261922820471e-001	9.998719e-001	1.451962e-002
1.374566610320471e-001	9.877641e-001	1.435088e-002
1.486871297820471e-001	9.560160e-001	1.389708e-002
1.594293172820471e-001	9.078487e-001	1.320409e-002
1.696832235320471e-001	8.464463e-001	1.231768e-002
1.794488485320471e-001	7.749022e-001	1.128243e-002
1.887261922820471e-001	6.961210e-001	1.014032e-002
1.975152547820471e-001	6.127498e-001	8.929797e-003
2.058160360320471e-001	5.271356e-001	7.685076e-003
