0.000000000000000000e+00,1.647469995117202205e-08,6.879730639648524567e-08,1.561600529785177857e-07,2.771431232910194557e-07,4.297692512207090978e-07,6.115253449707116379e-07,8.193910236816521853e-07,1.049874700439468029e-06,1.299057195556659282e-06,1.562643567626975737e-06,1.836023753173853255e-06,2.114341800048853297e-06,2.392573748291025095e-06,2.665614104736322210e-06,2.928369568603494806e-06,3.175858826415979456e-06,3.403316590087841898e-06,3.606298870361268045e-06,3.780786638915946167e-06,3.911770769775314374e-06,4.014111287353433179e-06,4.086083958251866282e-06,4.126469436767489662e-06,4.135559909814363730e-06,4.117726482568271556e-06,4.067768093896399324e-06,3.986533421044840944e-06,3.887780002587815828e-06,3.751315891259700011e-06,3.571370715478459673e-06,3.363625617822221592e-06,3.132184382470672221e-06,2.881557224267561103e-06,2.616556589501950917e-06,2.342191775048839620e-06,2.063565588525418062e-06,1.785775466455124842e-06,1.513820984033263521e-06,1.252518991845778320e-06,1.006427131494229817e-06,7.797762135254926088e-07,5.764112965333166141e-07,3.997413600098891773e-07,2.526969801270840950e-07,1.376957076661531512e-07,5.661490639662755586e-08,1.077120864272362184e-08,2.139111474234499478e-12,-3.531054673038915616e-11
1.999870325681786426e+03,1.999870325681786426e+03,1.999383198411876037e+03,1.997448901046802575e+03,1.994216400053075176e+03,1.989730724776855141e+03,1.984058022017397889e+03,1.977283123013234217e+03,1.969510504800465469e+03,1.960858863474085410e+03,1.951469814017402541e+03,1.941497207807701898e+03,1.931110093667291039e+03,1.920490391868508368e+03,1.909831308774845638e+03,1.899328283185049713e+03,1.889183107326639629e+03,1.879594317199654370e+03,1.870753100461406120e+03,1.862841363249971209e+03,1.856024098822977294e+03,1.850899545788351816e+03,1.846888581244460511e+03,1.844064892185329654e+03,1.842478819379140305e+03,1.842122900800492971e+03,1.842822372980937416e+03,1.844783537725206315e+03,1.847969484668075665e+03,1.851836896587082265e+03,1.857175580069655325e+03,1.864203160669188492e+03,1.872296884188062677e+03,1.881286759015203188e+03,1.890992049356770394e+03,1.901217011117115362e+03,1.911763147626290447e+03,1.922430089027569466e+03,1.933020942068201975e+03,1.943346154478689641e+03,1.953225424977160174e+03,1.962491266304406963e+03,1.970992479587023809e+03,1.978592447512764238e+03,1.985174330990942508e+03,1.990637005344100317e+03,1.994898295459753854e+03,1.997897762474133060e+03,1.999592853894467908e+03,1.999993480831689340e+03
